,group,cell_name,input_current,f_rate,t_last_spike,R,Tau,sweep,rest_potential
618,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,1000.0,176.256077795786,495.80000000000007,77.7162,7.07661,7,-71.6764168372521
619,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,1200.0,196.39603158534115,495.7000000000001,77.7162,7.07661,8,-71.6764168372521
620,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,1400.0,209.5506749949627,497.80000000000007,77.7162,7.07661,9,-71.6764168372521
621,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,1600.0,221.64013701390286,497.7000000000001,77.7162,7.07661,10,-71.6764168372521
622,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,1800.0,230.21001615508885,496.4,77.7162,7.07661,11,-71.6764168372521
623,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,2000.0,235.55466076102272,497.80000000000007,77.7162,7.07661,12,-71.6764168372521
624,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,-400.0,0.0,,99.902,5.20248,0,-72.29679166353665
625,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,-200.0,0.0,,99.902,5.20248,1,-72.29679166353665
626,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,0.0,0.0,,99.902,5.20248,2,-72.29679166353665
627,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,200.0,0.0,,99.902,5.20248,3,-72.29679166353665
628,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,400.0,81.20178643930164,498.7000000000001,99.902,5.20248,4,-72.29679166353665
629,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,600.0,181.92844147968464,498.1,99.902,5.20248,5,-72.29679166353665
630,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,800.0,215.0101419878296,495.7000000000001,99.902,5.20248,6,-72.29679166353665
631,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,1000.0,234.91292021061162,495.9,99.902,5.20248,7,-72.29679166353665
632,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,1200.0,245.8190610517832,498.2000000000001,99.902,5.20248,8,-72.29679166353665
633,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,1400.0,255.63607085346212,498.6,99.902,5.20248,9,-72.29679166353665
634,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,1600.0,259.14021695460025,499.3,99.902,5.20248,10,-72.29679166353665
635,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,1800.0,265.7004830917875,498.3,99.902,5.20248,11,-72.29679166353665
636,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,2000.0,269.99798508966353,497.7000000000001,99.902,5.20248,12,-72.29679166353665
637,Goal DLS,cell_0068.abf,-400.0,0.0,,92.7451,5.85185,0,-73.72527782733624
638,Goal DLS,cell_0068.abf,-200.0,0.0,,92.7451,5.85185,1,-73.72527782733624
639,Goal DLS,cell_0068.abf,0.0,0.0,,92.7451,5.85185,2,-73.72527782733624
640,Goal DLS,cell_0068.abf,200.0,0.0,,92.7451,5.85185,3,-73.72527782733624
641,Goal DLS,cell_0068.abf,400.0,73.79134860050891,489.80000000000007,92.7451,5.85185,4,-73.72527782733624
642,Goal DLS,cell_0068.abf,600.0,115.87721081520634,496.2000000000001,92.7451,5.85185,5,-73.72527782733624
643,Goal DLS,cell_0068.abf,800.0,152.03729981755527,496.6,92.7451,5.85185,6,-73.72527782733624
644,Goal DLS,cell_0068.abf,1000.0,177.96388380005234,384.8,92.7451,5.85185,7,-73.72527782733624
645,Goal DLS,cell_0068.abf,1200.0,214.66905187835425,169.9,92.7451,5.85185,8,-73.72527782733624
646,Goal DLS,cell_0068.abf,1400.0,88.92481810832659,373.0,92.7451,5.85185,9,-73.72527782733624
647,Goal DLS,cell_0068.abf,1600.0,315.3243623217514,499.6,92.7451,5.85185,10,-73.72527782733624
648,Goal DLS,cell_0068.abf,1800.0,357.2878603329273,494.1,92.7451,5.85185,11,-73.72527782733624
649,Goal DLS,cell_0068.abf,2000.0,361.470113085622,496.6,92.7451,5.85185,12,-73.72527782733624
650,Goal DLS,20181208_DLS_s1c2_0000.abf,-400.0,0.0,,162.089,6.85265,0,-81.130003122183
651,Goal DLS,20181208_DLS_s1c2_0000.abf,-200.0,0.0,,162.089,6.85265,1,-81.130003122183
652,Goal DLS,20181208_DLS_s1c2_0000.abf,0.0,0.0,,162.089,6.85265,2,-81.130003122183
653,Goal DLS,20181208_DLS_s1c2_0000.abf,200.0,0.0,,162.089,6.85265,3,-81.130003122183
654,Goal DLS,20181208_DLS_s1c2_0000.abf,400.0,19.8265179677819,405.90000000000015,162.089,6.85265,4,-81.130003122183
655,Goal DLS,20181208_DLS_s1c2_0000.abf,600.0,53.52571561554574,431.4,162.089,6.85265,5,-81.130003122183
656,Goal DLS,20181208_DLS_s1c2_0000.abf,800.0,96.32224168126095,458.19999999999993,162.089,6.85265,6,-81.130003122183
657,Goal DLS,20181208_DLS_s1c2_0000.abf,1000.0,115.30146528945473,417.5,162.089,6.85265,7,-81.130003122183
658,Goal DLS,20181208_DLS_s1c2_0000.abf,1200.0,124.37810945273633,483.5,162.089,6.85265,8,-81.130003122183
659,Goal DLS,20181208_DLS_s1c2_0000.abf,1400.0,151.1089446746283,411.30000000000007,162.089,6.85265,9,-81.130003122183
660,Goal DLS,20181208_DLS_s1c2_0000.abf,1600.0,209.18367346938786,196.99999999999997,162.089,6.85265,10,-81.130003122183
661,Goal DLS,20181208_DLS_s1c2_0000.abf,1800.0,185.61484918793502,130.2,162.089,6.85265,11,-81.130003122183
662,Goal DLS,20181208_DLS_s1c2_0000.abf,2000.0,265.7004830917874,125.1,162.089,6.85265,12,-81.130003122183
663,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,-400.0,0.0,,128.896,9.91251,0,-73.10788902869591
664,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,-200.0,0.0,,128.896,9.91251,1,-73.10788902869591
665,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,0.0,0.0,,128.896,9.91251,2,-73.10788902869591
666,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,200.0,58.35764902042518,492.4,128.896,9.91251,3,-73.10788902869591
667,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,400.0,130.85258638315278,494.3,128.896,9.91251,4,-73.10788902869591
668,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,600.0,168.630637952052,495.9,128.896,9.91251,5,-73.10788902869591
669,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,800.0,191.99676637025055,497.5,128.896,9.91251,6,-73.10788902869591
670,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,1000.0,202.2244691607684,496.7000000000001,128.896,9.91251,7,-73.10788902869591
671,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,1200.0,214.74878444084274,495.7000000000001,128.896,9.91251,8,-73.10788902869591
672,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,1400.0,219.84671238402584,497.4,128.896,9.91251,9,-73.10788902869591
673,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,1600.0,223.88059701492537,497.3,128.896,9.91251,10,-73.10788902869591
674,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,1800.0,353.0591775325978,499.9,128.896,9.91251,11,-73.10788902869591
675,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,2000.0,515.753562111178,499.6,128.896,9.91251,12,-73.10788902869591
676,Goal DLS,20181214_DLS_s1c1_0000.abf,-400.0,0.0,,77.3294,4.79397,0,-82.55532543475812
677,Goal DLS,20181214_DLS_s1c1_0000.abf,-200.0,0.0,,77.3294,4.79397,1,-82.55532543475812
678,Goal DLS,20181214_DLS_s1c1_0000.abf,0.0,0.0,,77.3294,4.79397,2,-82.55532543475812
679,Goal DLS,20181214_DLS_s1c1_0000.abf,200.0,0.0,,77.3294,4.79397,3,-82.55532543475812
680,Goal DLS,20181214_DLS_s1c1_0000.abf,400.0,33.798056611744826,453.0,77.3294,4.79397,4,-82.55532543475812
681,Goal DLS,20181214_DLS_s1c1_0000.abf,600.0,65.14657980456025,497.5,77.3294,4.79397,5,-82.55532543475812
682,Goal DLS,20181214_DLS_s1c1_0000.abf,800.0,135.39242648614342,476.80000000000007,77.3294,4.79397,6,-82.55532543475812
683,Goal DLS,20181214_DLS_s1c1_0000.abf,1000.0,205.03451075923667,495.80000000000007,77.3294,4.79397,7,-82.55532543475812
684,Goal DLS,20181214_DLS_s1c1_0000.abf,1200.0,246.83675585978008,484.80000000000007,77.3294,4.79397,8,-82.55532543475812
685,Goal DLS,20181214_DLS_s1c1_0000.abf,1400.0,350.43804755944916,241.90000000000003,77.3294,4.79397,9,-82.55532543475812
686,Goal DLS,20181214_DLS_s1c1_0000.abf,1600.0,261.96928635953026,112.6,77.3294,4.79397,10,-82.55532543475812
687,Goal DLS,20181214_DLS_s1c1_0000.abf,1800.0,255.19848771266533,107.5,77.3294,4.79397,11,-82.55532543475812
688,Goal DLS,20181214_DLS_s1c1_0000.abf,2000.0,288.46153846153857,95.09999999999998,77.3294,4.79397,12,-82.55532543475812
689,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,-400.0,0.0,,193.976,9.46124,0,-69.56734583928035
690,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,-200.0,0.0,,193.976,9.46124,1,-69.56734583928035
691,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,0.0,0.0,,193.976,9.46124,2,-69.56734583928035
692,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,200.0,60.078723845038326,489.19999999999993,193.976,9.46124,3,-69.56734583928035
693,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,400.0,133.19672131147541,198.4,193.976,9.46124,4,-69.56734583928035
694,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,600.0,186.799501867995,82.60000000000002,193.976,9.46124,5,-69.56734583928035
695,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,800.0,232.10831721470024,53.49999999999999,193.976,9.46124,6,-69.56734583928035
696,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,1000.0,280.37383177570115,33.59999999999998,193.976,9.46124,7,-69.56734583928035
697,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,1200.0,299.62546816479414,27.999999999999986,193.976,9.46124,8,-69.56734583928035
698,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,1400.0,357.1428571428572,17.999999999999982,193.976,9.46124,9,-69.56734583928035
699,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,1600.0,295.85798816568087,17.999999999999982,193.976,9.46124,10,-69.56734583928035
700,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,1800.0,205.7189878625797,487.1,193.976,9.46124,11,-69.56734583928035
701,Goal DLS,20210407_PV_DLS_s2c1_0000.abf,2000.0,413.223140495867,13.000000000000016,193.976,9.46124,12,-69.56734583928035
702,Goal DLS,20181213_DLS_s1c2_0000.abf,-400.0,0.0,,111.261,6.19401,0,-80.35914494441106
703,Goal DLS,20181213_DLS_s1c2_0000.abf,-200.0,0.0,,111.261,6.19401,1,-80.35914494441106
704,Goal DLS,20181213_DLS_s1c2_0000.abf,0.0,0.0,,111.261,6.19401,2,-80.35914494441106
705,Goal DLS,20181213_DLS_s1c2_0000.abf,200.0,31.274433150899128,279.5,111.261,6.19401,3,-80.35914494441106
706,Goal DLS,20181213_DLS_s1c2_0000.abf,400.0,108.1081081081081,491.1,111.261,6.19401,4,-80.35914494441106
707,Goal DLS,20181213_DLS_s1c2_0000.abf,600.0,151.48454857604526,499.4,111.261,6.19401,5,-80.35914494441106
708,Goal DLS,20181213_DLS_s1c2_0000.abf,800.0,186.36263977197981,459.0,111.261,6.19401,6,-80.35914494441106
709,Goal DLS,20181213_DLS_s1c2_0000.abf,1000.0,221.86365469947555,250.0,111.261,6.19401,7,-80.35914494441106
710,Goal DLS,20181213_DLS_s1c2_0000.abf,1200.0,249.15824915824922,150.2,111.261,6.19401,8,-80.35914494441106
711,Goal DLS,20181213_DLS_s1c2_0000.abf,1400.0,271.6297786720322,100.9,111.261,6.19401,9,-80.35914494441106
712,Goal DLS,20181213_DLS_s1c2_0000.abf,1600.0,286.05482717520863,85.2,111.261,6.19401,10,-80.35914494441106
713,Goal DLS,20181213_DLS_s1c2_0000.abf,1800.0,299.47916666666663,78.00000000000001,111.261,6.19401,11,-80.35914494441106
714,Goal DLS,20181213_DLS_s1c2_0000.abf,2000.0,138.36477987421387,239.6,111.261,6.19401,12,-80.35914494441106
715,Goal DLS,20181212_DLS_s1c1_0000.abf,-400.0,0.0,,114.959,8.77209,0,-80.01724477914664
716,Goal DLS,20181212_DLS_s1c1_0000.abf,-200.0,0.0,,114.959,8.77209,1,-80.01724477914664
717,Goal DLS,20181212_DLS_s1c1_0000.abf,0.0,0.0,,114.959,8.77209,2,-80.01724477914664
718,Goal DLS,20181212_DLS_s1c1_0000.abf,200.0,0.0,,114.959,8.77209,3,-80.01724477914664
719,Goal DLS,20181212_DLS_s1c1_0000.abf,400.0,0.0,,114.959,8.77209,4,-80.01724477914664
720,Goal DLS,20181212_DLS_s1c1_0000.abf,600.0,44.62474645030425,495.80000000000007,114.959,8.77209,5,-80.01724477914664
721,Goal DLS,20181212_DLS_s1c1_0000.abf,800.0,44.770044770044755,493.6,114.959,8.77209,6,-80.01724477914664
722,Goal DLS,20181212_DLS_s1c1_0000.abf,1000.0,34.36426116838488,351.0,114.959,8.77209,7,-80.01724477914664
723,Goal DLS,20181212_DLS_s1c1_0000.abf,1200.0,312.5,62.3,114.959,8.77209,8,-80.01724477914664
724,Goal DLS,20181212_DLS_s1c1_0000.abf,1400.0,258.3732057416268,105.9,114.959,8.77209,9,-80.01724477914664
725,Goal DLS,20181212_DLS_s1c1_0000.abf,1600.0,240.6738868832731,84.30000000000003,114.959,8.77209,10,-80.01724477914664
726,Goal DLS,20181212_DLS_s1c1_0000.abf,1800.0,298.0132450331127,61.49999999999999,114.959,8.77209,11,-80.01724477914664
727,Goal DLS,20181212_DLS_s1c1_0000.abf,2000.0,306.12244897959187,59.8,114.959,8.77209,12,-80.01724477914664
728,Goal DLS,cell_0064.abf,-400.0,0.0,,91.8748,5.30618,0,-75.60162001389723
729,Goal DLS,cell_0064.abf,-200.0,0.0,,91.8748,5.30618,1,-75.60162001389723
730,Goal DLS,cell_0064.abf,0.0,0.0,,91.8748,5.30618,2,-75.60162001389723
731,Goal DLS,cell_0064.abf,200.0,33.95061728395061,488.2000000000001,91.8748,5.30618,3,-75.60162001389723
732,Goal DLS,cell_0064.abf,400.0,97.16766590862105,490.40000000000015,91.8748,5.30618,4,-75.60162001389723
733,Goal DLS,cell_0064.abf,600.0,139.2016376663255,493.00000000000017,91.8748,5.30618,5,-75.60162001389723
734,Goal DLS,cell_0064.abf,800.0,166.63279821174558,495.5,91.8748,5.30618,6,-75.60162001389723
735,Goal DLS,cell_0064.abf,1000.0,185.26058631921825,494.00000000000017,91.8748,5.30618,7,-75.60162001389723
736,Goal DLS,cell_0064.abf,1200.0,214.787277984304,244.4,91.8748,5.30618,8,-75.60162001389723
737,Goal DLS,cell_0064.abf,1400.0,191.1346075640504,493.80000000000007,91.8748,5.30618,9,-75.60162001389723
738,Goal DLS,cell_0064.abf,1600.0,304.1289023162135,498.2000000000001,91.8748,5.30618,10,-75.60162001389723
739,Goal DLS,cell_0064.abf,1800.0,319.46955997588907,499.2000000000001,91.8748,5.30618,11,-75.60162001389723
740,Goal DLS,cell_0064.abf,2000.0,361.1783696529459,497.00000000000017,91.8748,5.30618,12,-75.60162001389723
741,Goal DLS,cell_0025.abf,-400.0,0.0,,155.896,8.39971,0,-71.51086014967699
742,Goal DLS,cell_0025.abf,-200.0,0.0,,155.896,8.39971,1,-71.51086014967699
743,Goal DLS,cell_0025.abf,0.0,0.0,,155.896,8.39971,2,-71.51086014967699
744,Goal DLS,cell_0025.abf,200.0,88.69179600886919,144.6,155.896,8.39971,3,-71.51086014967699
745,Goal DLS,cell_0025.abf,400.0,179.15309446254062,65.20000000000002,155.896,8.39971,4,-71.51086014967699
746,Goal DLS,cell_0025.abf,600.0,232.55813953488368,41.0,155.896,8.39971,5,-71.51086014967699
747,Goal DLS,cell_0025.abf,800.0,271.18644067796606,31.200000000000014,155.896,8.39971,6,-71.51086014967699
748,Goal DLS,cell_0025.abf,1000.0,308.37004405286325,24.100000000000023,155.896,8.39971,7,-71.51086014967699
749,Goal DLS,cell_0025.abf,1200.0,330.188679245283,22.5,155.896,8.39971,8,-71.51086014967699
750,Goal DLS,cell_0025.abf,1400.0,344.82758620689634,21.400000000000006,155.896,8.39971,9,-71.51086014967699
751,Goal DLS,cell_0025.abf,1600.0,375.0,17.0,155.896,8.39971,10,-71.51086014967699
752,Goal DLS,cell_0025.abf,1800.0,63.00114547537228,350.2000000000001,155.896,8.39971,11,-71.51086014967699
753,Goal DLS,cell_0025.abf,2000.0,550.753768844221,498.40000000000015,155.896,8.39971,12,-71.51086014967699
754,Goal DLS,20181215_DLS_s1c2_0000.abf,-400.0,0.0,,201.277,5.44908,0,-81.041746873122
755,Goal DLS,20181215_DLS_s1c2_0000.abf,-200.0,0.0,,201.277,5.44908,1,-81.041746873122
756,Goal DLS,20181215_DLS_s1c2_0000.abf,0.0,0.0,,201.277,5.44908,2,-81.041746873122
757,Goal DLS,20181215_DLS_s1c2_0000.abf,200.0,81.76614881439085,495.9,201.277,5.44908,3,-81.041746873122
758,Goal DLS,20181215_DLS_s1c2_0000.abf,400.0,127.12733237646096,490.9,201.277,5.44908,4,-81.041746873122
759,Goal DLS,20181215_DLS_s1c2_0000.abf,600.0,166.55100624566268,146.3,201.277,5.44908,5,-81.041746873122
760,Goal DLS,20181215_DLS_s1c2_0000.abf,800.0,212.76595744680844,48.7,201.277,5.44908,6,-81.041746873122
761,Goal DLS,20181215_DLS_s1c2_0000.abf,1000.0,259.2592592592589,28.40000000000002,201.277,5.44908,7,-81.041746873122
762,Goal DLS,20181215_DLS_s1c2_0000.abf,1200.0,270.2702702702703,27.09999999999998,201.277,5.44908,8,-81.041746873122
763,Goal DLS,20181215_DLS_s1c2_0000.abf,1400.0,294.1176470588239,21.499999999999986,201.277,5.44908,9,-81.041746873122
764,Goal DLS,20181215_DLS_s1c2_0000.abf,1600.0,340.1360544217686,15.700000000000005,201.277,5.44908,10,-81.041746873122
765,Goal DLS,20181215_DLS_s1c2_0000.abf,1800.0,396.0396039603952,11.000000000000014,201.277,5.44908,11,-81.041746873122
766,Goal DLS,20181215_DLS_s1c2_0000.abf,2000.0,412.37113402061834,10.599999999999994,201.277,5.44908,12,-81.041746873122
767,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,-400.0,0.0,,216.83,12.882,0,-71.95907299335187
768,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,-200.0,0.0,,216.83,12.882,1,-71.95907299335187
769,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,0.0,0.0,,216.83,12.882,2,-71.95907299335187
770,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,200.0,99.02991107518187,498.0,216.83,12.882,3,-71.95907299335187
771,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,400.0,152.36318407960198,323.5,216.83,12.882,4,-71.95907299335187
772,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,600.0,221.23893805309743,92.0,216.83,12.882,5,-71.95907299335187
773,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,800.0,235.47880690737827,65.00000000000001,216.83,12.882,6,-71.95907299335187
774,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,1000.0,280.77753779697633,47.39999999999999,216.83,12.882,7,-71.95907299335187
775,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,1200.0,271.6049382716049,41.39999999999999,216.83,12.882,8,-71.95907299335187
776,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,1400.0,322.58064516128997,31.90000000000002,216.83,12.882,9,-71.95907299335187
777,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,1600.0,254.04157043879903,44.10000000000001,216.83,12.882,10,-71.95907299335187
778,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,1800.0,323.52941176470574,34.7,216.83,12.882,11,-71.95907299335187
779,Goal DLS,20210402_PV_DLS_s1c2_0000.abf,2000.0,57.23006486074018,262.8,216.83,12.882,12,-71.95907299335187
780,Goal DLS,20181212_DLS_s2c1_0000.abf,-400.0,0.0,,93.2183,5.58183,0,-79.3386248075045
781,Goal DLS,20181212_DLS_s2c1_0000.abf,-200.0,0.0,,93.2183,5.58183,1,-79.3386248075045
782,Goal DLS,20181212_DLS_s2c1_0000.abf,0.0,0.0,,93.2183,5.58183,2,-79.3386248075045
783,Goal DLS,20181212_DLS_s2c1_0000.abf,200.0,0.0,,93.2183,5.58183,3,-79.3386248075045
784,Goal DLS,20181212_DLS_s2c1_0000.abf,400.0,76.869322152341,484.80000000000007,93.2183,5.58183,4,-79.3386248075045
785,Goal DLS,20181212_DLS_s2c1_0000.abf,600.0,124.41362431164593,495.0,93.2183,5.58183,5,-79.3386248075045
786,Goal DLS,20181212_DLS_s2c1_0000.abf,800.0,153.38042381432896,498.7000000000001,93.2183,5.58183,6,-79.3386248075045
787,Goal DLS,20181212_DLS_s2c1_0000.abf,1000.0,193.42359767891682,209.3,93.2183,5.58183,7,-79.3386248075045
788,Goal DLS,20181212_DLS_s2c1_0000.abf,1200.0,225.63176895306862,112.8,93.2183,5.58183,8,-79.3386248075045
789,Goal DLS,20181212_DLS_s2c1_0000.abf,1400.0,247.64150943396226,86.49999999999999,93.2183,5.58183,9,-79.3386248075045
790,Goal DLS,20181212_DLS_s2c1_0000.abf,1600.0,277.2277227722773,51.89999999999999,93.2183,5.58183,10,-79.3386248075045
791,Goal DLS,20181212_DLS_s2c1_0000.abf,1800.0,284.5528455284553,50.49999999999999,93.2183,5.58183,11,-79.3386248075045
792,Goal DLS,20181212_DLS_s2c1_0000.abf,2000.0,301.507537688442,41.000000000000014,93.2183,5.58183,12,-79.3386248075045
793,Goal DLS,20181214_DLS_s1c2_0000.abf,-400.0,0.0,,142.844,5.52328,0,-82.22386873685397
794,Goal DLS,20181214_DLS_s1c2_0000.abf,-200.0,0.0,,142.844,5.52328,1,-82.22386873685397
795,Goal DLS,20181214_DLS_s1c2_0000.abf,0.0,0.0,,142.844,5.52328,2,-82.22386873685397
796,Goal DLS,20181214_DLS_s1c2_0000.abf,200.0,39.47979563399907,495.9,142.844,5.52328,3,-82.22386873685397
797,Goal DLS,20181214_DLS_s1c2_0000.abf,400.0,130.21363173957278,495.19999999999993,142.844,5.52328,4,-82.22386873685397
798,Goal DLS,20181214_DLS_s1c2_0000.abf,600.0,169.14611779091098,493.3,142.844,5.52328,5,-82.22386873685397
799,Goal DLS,20181214_DLS_s1c2_0000.abf,800.0,217.6616915422885,162.7,142.844,5.52328,6,-82.22386873685397
800,Goal DLS,20181214_DLS_s1c2_0000.abf,1000.0,244.6183953033268,103.8,142.844,5.52328,7,-82.22386873685397
801,Goal DLS,20181214_DLS_s1c2_0000.abf,1200.0,274.63651050080773,63.3,142.844,5.52328,8,-82.22386873685397
802,Goal DLS,20181214_DLS_s1c2_0000.abf,1400.0,292.39766081871346,52.49999999999999,142.844,5.52328,9,-82.22386873685397
803,Goal DLS,20181214_DLS_s1c2_0000.abf,1600.0,313.31592689295053,39.39999999999999,142.844,5.52328,10,-82.22386873685397
804,Goal DLS,20181214_DLS_s1c2_0000.abf,1800.0,323.45013477088935,38.10000000000001,142.844,5.52328,11,-82.22386873685397
805,Goal DLS,20181214_DLS_s1c2_0000.abf,2000.0,341.29692832764493,30.200000000000006,142.844,5.52328,12,-82.22386873685397
806,Goal DLS,20181208_DLS_s1c1_0000.abf,-400.0,0.0,,116.727,7.42724,0,-85.2595455463116
807,Goal DLS,20181208_DLS_s1c1_0000.abf,-200.0,0.0,,116.727,7.42724,1,-85.2595455463116
808,Goal DLS,20181208_DLS_s1c1_0000.abf,0.0,0.0,,116.727,7.42724,2,-85.2595455463116
809,Goal DLS,20181208_DLS_s1c1_0000.abf,200.0,0.0,,116.727,7.42724,3,-85.2595455463116
810,Goal DLS,20181208_DLS_s1c1_0000.abf,400.0,10.787486515641854,468.1,116.727,7.42724,4,-85.2595455463116
811,Goal DLS,20181208_DLS_s1c1_0000.abf,600.0,19.905449116695696,404.69999999999993,116.727,7.42724,5,-85.2595455463116
812,Goal DLS,20181208_DLS_s1c1_0000.abf,800.0,35.75685339690108,421.69999999999993,116.727,7.42724,6,-85.2595455463116
813,Goal DLS,20181208_DLS_s1c1_0000.abf,1000.0,68.2261208576998,207.0,116.727,7.42724,7,-85.2595455463116
814,Goal DLS,20181208_DLS_s1c1_0000.abf,1200.0,86.41005498821681,128.8,116.727,7.42724,8,-85.2595455463116
815,Goal DLS,20181208_DLS_s1c1_0000.abf,1400.0,222.98456260720417,59.59999999999998,116.727,7.42724,9,-85.2595455463116
816,Goal DLS,20181208_DLS_s1c1_0000.abf,1600.0,222.22222222222214,68.7,116.727,7.42724,10,-85.2595455463116
817,Goal DLS,20181208_DLS_s1c1_0000.abf,1800.0,234.89932885906043,60.7,116.727,7.42724,11,-85.2595455463116
818,Goal DLS,20181208_DLS_s1c1_0000.abf,2000.0,239.31623931623935,59.49999999999999,116.727,7.42724,12,-85.2595455463116
819,Goal DLS,20181213_DLS_s1c1_0000.abf,-400.0,0.0,,208.245,8.58692,0,-81.74875288743239
820,Goal DLS,20181213_DLS_s1c1_0000.abf,-200.0,0.0,,208.245,8.58692,1,-81.74875288743239
821,Goal DLS,20181213_DLS_s1c1_0000.abf,0.0,0.0,,208.245,8.58692,2,-81.74875288743239
822,Goal DLS,20181213_DLS_s1c1_0000.abf,200.0,100.49220672682527,491.9,208.245,8.58692,3,-81.74875288743239
823,Goal DLS,20181213_DLS_s1c1_0000.abf,400.0,170.316301703163,495.6,208.245,8.58692,4,-81.74875288743239
824,Goal DLS,20181213_DLS_s1c1_0000.abf,600.0,200.2022244691608,496.1,208.245,8.58692,5,-81.74875288743239
825,Goal DLS,20181213_DLS_s1c1_0000.abf,800.0,225.34013605442172,236.5,208.245,8.58692,6,-81.74875288743239
826,Goal DLS,20181213_DLS_s1c1_0000.abf,1000.0,256.65399239543734,106.3,208.245,8.58692,7,-81.74875288743239
827,Goal DLS,20181213_DLS_s1c1_0000.abf,1200.0,272.6146220570012,81.7,208.245,8.58692,8,-81.74875288743239
828,Goal DLS,20181213_DLS_s1c1_0000.abf,1400.0,295.2029520295202,55.10000000000001,208.245,8.58692,9,-81.74875288743239
829,Goal DLS,20181213_DLS_s1c1_0000.abf,1600.0,305.67685589519647,46.7,208.245,8.58692,10,-81.74875288743239
830,Goal DLS,20181213_DLS_s1c1_0000.abf,1800.0,322.58064516129014,38.000000000000014,208.245,8.58692,11,-81.74875288743239
831,Goal DLS,20181213_DLS_s1c1_0000.abf,2000.0,329.3413173652694,34.2,208.245,8.58692,12,-81.74875288743239
832,Goal DLS,cell_0041.abf,-400.0,0.0,,124.847,9.69296,0,-72.39210158128004
833,Goal DLS,cell_0041.abf,-200.0,0.0,,124.847,9.69296,1,-72.39210158128004
834,Goal DLS,cell_0041.abf,0.0,0.0,,124.847,9.69296,2,-72.39210158128004
835,Goal DLS,cell_0041.abf,200.0,39.57783641160949,357.5,124.847,9.69296,3,-72.39210158128004
836,Goal DLS,cell_0041.abf,400.0,68.62133499688086,488.7000000000001,124.847,9.69296,4,-72.39210158128004
837,Goal DLS,cell_0041.abf,600.0,121.12036336109007,136.70000000000002,124.847,9.69296,5,-72.39210158128004
838,Goal DLS,cell_0041.abf,800.0,178.5714285714286,59.29999999999998,124.847,9.69296,6,-72.39210158128004
839,Goal DLS,cell_0041.abf,1000.0,208.81670533642688,45.6,124.847,9.69296,7,-72.39210158128004
